Date,Close,Predicted Price
2020-01-02,68.433998,-31.67594214892846
2020-01-03,68.075996,-17.347409213178967
2020-01-06,69.890503,-101.44390977564156
2020-01-07,69.755501,-55.67785430302874
2020-01-08,70.251999,-58.75140779022623
2020-01-09,70.989502,-50.45940726249373
2020-01-10,71.447998,-24.776845312900765
2020-01-13,72.001503,-40.74507815622985
2020-01-14,71.529503,-23.78724213022129
2020-01-15,71.959999,-7.032638850655083
2020-01-16,72.508003,-23.163344550201625
2020-01-17,73.975998,-117.78516252620364
2020-01-21,74.112503,-104.61670141759764
2020-01-22,74.193497,-29.460106802925488
2020-01-23,74.234497,-23.17619673602824
2020-01-24,73.308502,-35.38748798938751
2020-01-27,71.586502,-53.44975534964455
2020-01-28,72.525002,-36.55805371287818
2020-01-29,72.834999,-6.357382130062067
2020-01-30,72.712502,-26.740479384483297
2020-01-31,71.639,-88.17454171154263
2020-02-03,74.129997,-187.5062715215016
2020-02-04,72.2705,-277.6788487938117
2020-02-05,72.302498,-61.03229519403122
2020-02-06,73.7985,-64.52388339288628
2020-02-07,73.955498,-29.75614372627654
2020-02-10,75.432999,-64.95120638714982
2020-02-11,75.502998,-51.37946837105071
2020-02-12,75.931503,-37.809449634969226
2020-02-13,75.669502,-8.021607594663518
2020-02-14,75.936501,-9.340113561646811
2020-02-18,75.972,-17.623749673314677
2020-02-19,76.2435,-7.026165365233346
2020-02-20,75.849503,-19.312897341890324
2020-02-21,74.172997,-80.84454372245162
2020-02-24,70.992996,-109.91214227753493
2020-02-25,69.316002,-118.50380753304444
2020-02-26,69.523499,-111.98643161947996
2020-02-27,65.747498,-160.71221874558802
2020-02-28,66.962502,-226.46101824448849
2020-03-02,69.316002,-134.40695164622832
2020-03-03,66.886002,-138.9868716297726
2020-03-04,69.080002,-105.80247110986843
2020-03-05,65.737999,-132.6295838976615
2020-03-06,64.787003,-171.61652895006395
2020-03-09,60.789501,-190.86997276686355
2020-03-10,63.758499,-138.3191278988847
2020-03-11,60.544998,-139.2775862265338
2020-03-12,55.577499,-285.8940137240809
2020-03-13,60.713501,-231.83681061828304
2020-03-16,53.650002,-296.25310814736605
2020-03-17,55.903,-249.19406219404124
2020-03-18,54.559502,-285.50323792105155
2020-03-19,55.5835,-214.6215845402837
2020-03-20,53.4105,-248.15020705824008
2020-03-23,52.706501,-253.82088822265283
2020-03-24,56.5005,-208.74808520402308
2020-03-25,55.081001,-273.9820630962734
2020-03-26,58.146,-222.28771387738496
2020-03-27,55.513,-172.79356751556327
2020-03-30,57.315498,-158.3742004740747
2020-03-31,58.0975,-180.10147818547583
2020-04-01,55.105,-134.51177886177396
2020-04-02,55.851501,-150.29656431773105
2020-04-03,54.634998,-133.2157191008102
2020-04-06,59.1595,-172.5338942293343
2020-04-07,59.127998,-165.4266927348415
2020-04-08,60.349998,-87.49093015844852
2020-04-09,60.328499,-137.1676968673736
2020-04-13,60.5205,-81.58245688104343
2020-04-14,63.261501,-168.28394551113442
2020-04-15,62.865002,-91.34994241049938
2020-04-16,62.871498,-148.83822403233066
2020-04-17,63.950001,-122.57886741371487
2020-04-20,63.057499,-65.74685193773149
2020-04-21,60.608002,-120.3286221812356
2020-04-22,62.920502,-105.68316502400506
2020-04-23,63.558498,-61.07647803732465
2020-04-24,63.830002,-73.48394166484661
2020-04-27,63.542999,-97.74318940727356
2020-04-28,61.629501,-232.1960600343961
2020-04-29,67.109001,-327.9533662930502
2020-04-30,67.334999,-136.92499034287945
2020-05-01,65.865997,-111.7575679336794
2020-05-04,66.144997,-47.08921665639575
2020-05-05,67.450996,-76.85734332326784
2020-05-06,67.2715,-48.20883155818214
2020-05-07,68.463997,-43.79781184805087
2020-05-08,69.217003,-52.54551525153807
2020-05-11,70.179497,-49.3449350777351
2020-05-12,68.759003,-54.64989401051177
2020-05-13,67.416496,-80.19603701147491
2020-05-14,67.843002,-66.77913427732197
2020-05-15,68.653,-83.69670429937219
2020-05-18,69.259003,-102.98428527507129
2020-05-19,68.720001,-46.395733382315726
2020-05-20,70.458,-69.5322692505751
2020-05-21,70.337502,-42.849424393832216
2020-05-22,70.662003,-34.017724837450544
2020-05-26,71.068497,-91.49880373417751
2020-05-27,71.014,-45.62644832296681
2020-05-28,70.912003,-56.88260560352343
2020-05-29,71.676003,-63.886617193295066
2020-06-01,71.7435,-20.327414301777623
2020-06-02,72.115501,-14.288152313487036
2020-06-03,71.962502,-29.49866323514097
2020-06-04,70.714996,-27.905437378000265
2020-06-05,72.000999,-84.11117830154899
2020-06-08,72.402,-51.717646948265525
2020-06-09,72.603996,-49.892492873116055
2020-06-10,73.235001,-42.89205383425903
2020-06-11,70.095001,-101.3558397825268
2020-06-12,70.646004,-63.96516194426458
2020-06-15,71.037003,-40.676871565861006
2020-06-16,72.323502,-40.0839653108844
2020-06-17,72.626999,-39.6207014775536
2020-06-18,71.706001,-55.71990341210137
2020-06-19,71.232002,-121.32471564937175
2020-06-22,72.532997,-35.66326719767106
2020-06-23,73.198997,-64.72523805348393
2020-06-24,71.635002,-43.16575418489237
2020-06-25,72.055,-16.17211629413574
2020-06-26,68.126999,-287.2793438593679
2020-06-29,69.858498,-95.49707982045996
2020-06-30,70.902496,-76.67958089305338
2020-07-01,72.099998,-82.19104034151891
2020-07-02,73.496498,-134.86884947945268
2020-07-06,74.982498,-88.47779498775581
2020-07-07,74.496002,-79.21512696170954
2020-07-08,75.18,-41.02737918339696
2020-07-09,75.932999,-77.13882390817011
2020-07-10,76.9505,-55.01467118213005
2020-07-13,75.611504,-80.07923357877017
2020-07-14,76.042999,-63.71814651113549
2020-07-15,75.844002,-37.77236172459946
2020-07-16,75.746002,-21.79054119608486
2020-07-17,75.842499,-49.86939388324285
2020-07-20,78.192001,-32.99270433580992
2020-07-21,77.795998,-22.48248488895104
2020-07-22,78.2425,-11.876293785968322
2020-07-23,75.837502,-47.723274511000525
2020-07-24,75.4105,-34.22027654997886
2020-07-27,76.471497,-22.675397260992995
2020-07-28,75.182503,-37.68142253608983
2020-07-29,76.175499,-6.780006098655552
2020-07-30,76.918503,-55.28813826491383
2020-07-31,74.397499,-260.08304237234506
2020-08-03,74.138,-92.02916716208352
